Date,River,Reach,Cross Section,Water_Elevation
31/08/2026 18:00,Yom River       ,Reach1,63989   ,44.475807189941406
31/08/2026 18:00,Yom River       ,Reach1,62991   ,44.38528060913086
31/08/2026 18:00,Yom River       ,Reach1,61993   ,44.09815979003906
31/08/2026 18:00,Yom River       ,Reach1,61000   ,43.794883728027344
31/08/2026 18:00,Yom River       ,Reach1,60014   ,43.62937927246094
31/08/2026 18:00,Yom River       ,Reach1,59047   ,43.36054611206055
31/08/2026 18:00,Yom River       ,Reach1,58048   ,43.14809799194336
31/08/2026 18:00,Yom River       ,Reach1,57092   ,43.03623962402344
31/08/2026 18:00,Yom River       ,Reach1,56108   ,42.88962936401367
31/08/2026 18:00,Yom River       ,Reach1,55126   ,42.73174285888672
31/08/2026 18:00,Yom River       ,Reach1,54142   ,42.429988861083984
31/08/2026 18:00,Yom River       ,Reach1,53147   ,42.21510696411133
31/08/2026 18:00,Yom River       ,Reach1,52140   ,42.131893157958984
31/08/2026 18:00,Yom River       ,Reach1,51151   ,42.03862380981445
31/08/2026 18:00,Yom River       ,Reach1,50166   ,41.93956756591797
31/08/2026 18:00,Yom River       ,Reach1,49194   ,41.715843200683594
31/08/2026 18:00,Yom River       ,Reach1,48273   ,41.55064010620117
31/08/2026 18:00,Yom River       ,Reach1,47644   ,41.45066452026367
31/08/2026 18:00,Yom River       ,Reach1,47337   ,41.390621185302734
31/08/2026 18:00,Yom River       ,Reach1,46345   ,41.0513801574707
31/08/2026 18:00,Yom River       ,Reach1,46211   ,41.05961227416992
31/08/2026 18:00,Yom River       ,Reach1,45324   ,40.994991302490234
31/08/2026 18:00,Yom River       ,Reach1,44349   ,40.92885208129883
31/08/2026 18:00,Yom River       ,Reach1,43371   ,40.81698989868164
31/08/2026 18:00,Yom River       ,Reach1,42430   ,40.65239334106445
31/08/2026 18:00,Yom River       ,Reach1,41446   ,40.473480224609375
31/08/2026 18:00,Yom River       ,Reach1,40469   ,40.35399627685547
31/08/2026 18:00,Yom River       ,Reach1,39509   ,40.196720123291016
31/08/2026 18:00,Yom River       ,Reach1,38521   ,40.049808502197266
31/08/2026 18:00,Yom River       ,Reach1,37562   ,39.8946647644043
31/08/2026 18:00,Yom River       ,Reach1,36625   ,39.74104309082031
31/08/2026 18:00,Yom River       ,Reach1,35670   ,39.57126998901367
31/08/2026 18:00,Yom River       ,Reach1,34764   ,39.456058502197266
31/08/2026 18:00,Yom River       ,Reach1,33751   ,39.41368865966797
31/08/2026 18:00,Yom River       ,Reach1,32750   ,39.26799392700195
31/08/2026 18:00,Yom River       ,Reach2,31762   ,39.26799392700195
31/08/2026 18:00,Yom River       ,Reach2,30760   ,39.12748336791992
31/08/2026 18:00,Yom River       ,Reach2,30227   ,39.09364700317383
31/08/2026 18:00,Yom River       ,Reach2,30189   ,39.09364700317383
31/08/2026 18:00,Yom River       ,Reach2,30147   ,39.08328628540039
31/08/2026 18:00,Yom River       ,Reach2,29846   ,39.05677032470703
31/08/2026 18:00,Yom River       ,Reach2,28842   ,38.94734573364258
31/08/2026 18:00,Yom River       ,Reach2,27866   ,38.90192794799805
31/08/2026 18:00,Yom River       ,Reach2,26990   ,38.74983596801758
31/08/2026 18:00,Yom River       ,Reach2,26104   ,38.62059783935547
31/08/2026 18:00,Yom River       ,Reach2,25138   ,38.56787109375
31/08/2026 18:00,Yom River       ,Reach2,24159   ,38.48953628540039
31/08/2026 18:00,Yom River       ,Reach2,23242   ,38.4261360168457
31/08/2026 18:00,Yom River       ,Reach2,22273   ,38.391998291015625
31/08/2026 18:00,Yom River       ,Reach2,21337   ,38.313358306884766
31/08/2026 18:00,Yom River       ,Reach2,20393   ,38.20942306518555
31/08/2026 18:00,Yom River       ,Reach2,20308   ,38.20454788208008
31/08/2026 18:00,Yom River       ,Reach2,19417   ,38.12895584106445
31/08/2026 18:00,Yom River       ,Reach2,18448   ,38.03385925292969
31/08/2026 18:00,Yom River       ,Reach2,17427   ,37.95643997192383
31/08/2026 18:00,Yom River       ,Reach2,16506   ,37.88511657714844
31/08/2026 18:00,Yom River       ,Reach2,15498   ,37.82964324951172
31/08/2026 18:00,Yom River       ,Reach2,14538   ,37.78666687011719
31/08/2026 18:00,Yom River       ,Reach2,13590   ,37.727535247802734
31/08/2026 18:00,Yom River       ,Reach2,12632   ,37.68608093261719
31/08/2026 18:00,Yom River       ,Reach2,11663   ,37.66139221191406
31/08/2026 18:00,Yom River       ,Reach2,10700   ,37.61780548095703
31/08/2026 18:00,Yom River       ,Reach2,9729    ,37.594032287597656
31/08/2026 18:00,Yom River       ,Reach2,8732    ,37.56294250488281
