Date,River,Reach,Cross Section,Water_Elevation
17/04/2026 20:00,Thachin         ,Reach1,142824,0.8299704194068909
17/04/2026 20:00,Thachin         ,Reach1,125488,0.8500872254371643
17/04/2026 20:00,Thachin         ,Reach1,84876,0.8698992133140564
17/04/2026 21:00,Thachin         ,Reach1,170764,1.4849857091903689
17/04/2026 21:00,Thachin         ,Reach1,142824,0.8199120163917542
17/04/2026 21:00,Thachin         ,Reach1,125488,0.8900160193443298
17/04/2026 21:00,Thachin         ,Reach1,84876,0.9500616192817688
17/04/2026 22:00,Thachin         ,Reach1,170764,1.4685263633728027
17/04/2026 22:00,Thachin         ,Reach1,142824,0.860145628452301
17/04/2026 22:00,Thachin         ,Reach1,125488,0.9899904131889344
17/04/2026 22:00,Thachin         ,Reach1,84876,1.0198607444763184
17/04/2026 23:00,Thachin         ,Reach1,170764,1.4590777158737185
17/04/2026 23:00,Thachin         ,Reach1,142824,0.9500616192817688
17/04/2026 23:00,Thachin         ,Reach1,125488,1.029919147491455
17/04/2026 23:00,Thachin         ,Reach1,84876,1.010107159614563
18/04/2026 00:00,Thachin         ,Reach1,170764,1.45298171043396
18/04/2026 00:00,Thachin         ,Reach1,142824,1.0198607444763184
18/04/2026 00:00,Thachin         ,Reach1,125488,1.0600943565368652
18/04/2026 00:00,Thachin         ,Reach1,84876,0.8299704194068909
18/04/2026 01:00,Thachin         ,Reach1,170764,1.449933648109436
18/04/2026 01:00,Thachin         ,Reach1,142824,1.0500359535217283
18/04/2026 01:00,Thachin         ,Reach1,125488,1.0399775505065918
18/04/2026 01:00,Thachin         ,Reach1,84876,0.7199376225471497
18/04/2026 02:00,Thachin         ,Reach1,170764,1.4587727785110474
18/04/2026 02:00,Thachin         ,Reach1,142824,1.010107159614563
18/04/2026 02:00,Thachin         ,Reach1,125488,0.9799320101737976
18/04/2026 02:00,Thachin         ,Reach1,84876,0.6300215721130371
18/04/2026 03:00,Thachin         ,Reach1,170764,1.4798040390014648
18/04/2026 03:00,Thachin         ,Reach1,142824,0.9500616192817688
18/04/2026 03:00,Thachin         ,Reach1,125488,0.9500616192817688
18/04/2026 03:00,Thachin         ,Reach1,84876,0.5300471782684326
18/04/2026 04:00,Thachin         ,Reach1,170764,1.5011401176452637
18/04/2026 04:00,Thachin         ,Reach1,142824,0.919886350631714
18/04/2026 04:00,Thachin         ,Reach1,125488,0.919886350631714
18/04/2026 04:00,Thachin         ,Reach1,84876,0.4401312172412872
18/04/2026 05:00,Thachin         ,Reach1,170764,1.5115032196044922
18/04/2026 05:00,Thachin         ,Reach1,142824,0.8900160193443298
18/04/2026 05:00,Thachin         ,Reach1,125488,0.8900160193443298
18/04/2026 05:00,Thachin         ,Reach1,84876,0.3599688112735748
18/04/2026 06:00,Thachin         ,Reach1,170764,1.5145511627197266
18/04/2026 06:00,Thachin         ,Reach1,142824,0.860145628452301
18/04/2026 06:00,Thachin         ,Reach1,125488,0.8500872254371643
18/04/2026 06:00,Thachin         ,Reach1,84876,0.3300983905792236
18/04/2026 07:00,Thachin         ,Reach1,170764,1.5118080377578735
18/04/2026 07:00,Thachin         ,Reach1,142824,0.8299704194068909
18/04/2026 07:00,Thachin         ,Reach1,125488,0.8299704194068909
18/04/2026 07:00,Thachin         ,Reach1,84876,0.5900927782058716
18/04/2026 08:00,Thachin         ,Reach1,170764,1.513636827468872
18/04/2026 08:00,Thachin         ,Reach1,142824,0.8098536133766174
18/04/2026 08:00,Thachin         ,Reach1,125488,0.8001000285148621
18/04/2026 08:00,Thachin         ,Reach1,84876,0.8098536133766174
18/04/2026 09:00,Thachin         ,Reach1,170764,1.5160752534866333
18/04/2026 09:00,Thachin         ,Reach1,142824,0.7699248194694519
18/04/2026 09:00,Thachin         ,Reach1,125488,0.860145628452301
18/04/2026 09:00,Thachin         ,Reach1,84876,0.92994487285614
18/04/2026 10:00,Thachin         ,Reach1,170764,1.5115032196044922
18/04/2026 10:00,Thachin         ,Reach1,142824,0.8199120163917542
