Date,River,Reach,Cross Section,Water_Elevation
18/11/2025 04:00,Thachin         ,Reach3,84876   ,0.8939784169197083
18/11/2025 04:00,Thachin         ,Reach3,55827   ,0.10911840200424194
18/11/2025 05:00,Thachin         ,Reach2,194202  ,4.950562000274658
18/11/2025 05:00,Thachin         ,Reach3,142824  ,2.0650200843811035
18/11/2025 05:00,Thachin         ,Reach3,125488  ,1.6062960624694824
18/11/2025 05:00,Thachin         ,Reach3,84876   ,0.8653271794319153
18/11/2025 05:00,Thachin         ,Reach3,55827   ,0.44897040724754333
18/11/2025 06:00,Thachin         ,Reach2,194202  ,4.95086669921875
18/11/2025 06:00,Thachin         ,Reach3,142824  ,2.06197190284729
18/11/2025 06:00,Thachin         ,Reach3,125488  ,1.589836835861206
18/11/2025 06:00,Thachin         ,Reach3,84876   ,0.8924543857574463
18/11/2025 06:00,Thachin         ,Reach3,55827   ,0.7357872128486633
18/11/2025 07:00,Thachin         ,Reach2,194202  ,4.951170921325684
18/11/2025 07:00,Thachin         ,Reach3,142824  ,2.0577046871185303
18/11/2025 07:00,Thachin         ,Reach3,125488  ,1.5752065181732178
18/11/2025 07:00,Thachin         ,Reach3,84876   ,0.9927335977554321
18/11/2025 07:00,Thachin         ,Reach3,55827   ,0.9524999856948853
18/11/2025 08:00,Thachin         ,Reach2,194202  ,4.951476097106934
18/11/2025 08:00,Thachin         ,Reach3,142824  ,2.052218437194824
18/11/2025 08:00,Thachin         ,Reach3,125488  ,1.567891240119934
18/11/2025 08:00,Thachin         ,Reach3,84876   ,1.1164824962615967
18/11/2025 08:00,Thachin         ,Reach3,55827   ,1.0917936563491821
18/11/2025 09:00,Thachin         ,Reach2,194202  ,4.951780796051025
18/11/2025 09:00,Thachin         ,Reach3,142824  ,2.048560857772827
18/11/2025 09:00,Thachin         ,Reach3,125488  ,1.575816035270691
18/11/2025 09:00,Thachin         ,Reach3,84876   ,1.2173712253570557
18/11/2025 09:00,Thachin         ,Reach3,55827   ,1.1771376132965088
18/11/2025 10:00,Thachin         ,Reach2,194202  ,4.951780796051025
18/11/2025 10:00,Thachin         ,Reach3,142824  ,2.048865556716919
18/11/2025 10:00,Thachin         ,Reach3,125488  ,1.600504755973816
18/11/2025 10:00,Thachin         ,Reach3,84876   ,1.2902183532714844
18/11/2025 10:00,Thachin         ,Reach3,55827   ,1.1113008260726929
18/11/2025 11:00,Thachin         ,Reach2,194202  ,4.951780796051025
18/11/2025 11:00,Thachin         ,Reach3,142824  ,2.0555713176727295
18/11/2025 11:00,Thachin         ,Reach3,125488  ,1.6343376636505127
18/11/2025 11:00,Thachin         ,Reach3,84876   ,1.3021055459976196
18/11/2025 11:00,Thachin         ,Reach3,55827   ,0.9784080386161804
18/11/2025 12:00,Thachin         ,Reach2,194202  ,4.951170921325684
18/11/2025 12:00,Thachin         ,Reach3,142824  ,2.0683727264404297
18/11/2025 12:00,Thachin         ,Reach3,125488  ,1.6675609350204468
18/11/2025 12:00,Thachin         ,Reach3,84876   ,1.2792456150054932
18/11/2025 12:00,Thachin         ,Reach3,55827   ,0.8577072024345398
18/11/2025 13:00,Thachin         ,Reach2,194202  ,4.95086669921875
18/11/2025 13:00,Thachin         ,Reach3,142824  ,2.085136890411377
18/11/2025 13:00,Thachin         ,Reach3,125488  ,1.6898112297058105
18/11/2025 13:00,Thachin         ,Reach3,84876   ,1.2502896785736084
18/11/2025 13:00,Thachin         ,Reach3,55827   ,0.7562087774276733
18/11/2025 14:00,Thachin         ,Reach2,194202  ,4.950562000274658
18/11/2025 14:00,Thachin         ,Reach3,142824  ,2.1031200885772705
18/11/2025 14:00,Thachin         ,Reach3,125488  ,1.7026127576828003
18/11/2025 14:00,Thachin         ,Reach3,84876   ,1.2185903787612915
18/11/2025 14:00,Thachin         ,Reach3,55827   ,0.6845808029174805
18/11/2025 15:00,Thachin         ,Reach2,194202  ,4.949952125549316
18/11/2025 15:00,Thachin         ,Reach3,142824  ,2.1207985877990723
18/11/2025 15:00,Thachin         ,Reach3,125488  ,1.709928035736084
18/11/2025 15:00,Thachin         ,Reach3,84876   ,1.1878056526184082
18/11/2025 15:00,Thachin         ,Reach3,55827   ,0.7174992561340332
18/11/2025 16:00,Thachin         ,Reach2,194202  ,4.949952125549316
18/11/2025 16:00,Thachin         ,Reach3,142824  ,2.138171911239624
